Time,Temperature,Humidity(%RH),MAC address(49:22:11:08:0C:D6)
2024-04-04 6:10:00 PM,31.23,68.78,
2024-04-04 6:00:00 PM,31.25,69.26,
2024-04-04 5:50:00 PM,31.28,69.15,
2024-04-04 5:40:00 PM,31.31,69.04,
2024-04-04 5:30:00 PM,31.33,68.93,
2024-04-04 5:20:00 PM,31.36,68.82,
2024-04-04 5:10:00 PM,31.38,68.71,
2024-04-04 5:00:00 PM,31.41,68.6,
2024-04-04 4:50:00 PM,31.43,68.49,
2024-04-04 4:40:00 PM,31.46,68.38,
2024-04-04 4:30:00 PM,31.48,68.28,
2024-04-04 4:20:00 PM,31.23,68.47,
2024-04-04 4:10:00 PM,31.26,68.38,
2024-04-04 4:00:00 PM,31.29,68.29,
2024-04-04 3:50:00 PM,31.31,68.2,
2024-04-04 3:40:00 PM,31.34,68.11,
2024-04-04 3:30:00 PM,31.37,68.03,
2024-04-04 3:20:00 PM,31.39,67.94,
2024-04-04 3:10:00 PM,31.42,67.85,
2024-04-04 3:00:00 PM,31.45,67.76,
2024-04-04 2:50:00 PM,31.47,67.68,
2024-04-04 2:40:00 PM,31.54,67.79,
2024-04-04 2:30:00 PM,31.5,67.73,
2024-04-04 2:20:00 PM,31.47,67.67,
2024-04-04 2:10:00 PM,31.43,67.61,
2024-04-04 2:00:00 PM,31.4,67.55,
2024-04-04 1:50:00 PM,31.36,67.5,
2024-04-04 1:40:00 PM,31.33,67.44,
2024-04-04 1:30:00 PM,31.29,67.38,
2024-04-04 1:20:00 PM,31.26,67.32,
2024-04-04 1:10:00 PM,31.23,67.27,
2024-04-04 1:00:00 PM,31.66,66.77,
2024-04-04 12:50:00 PM,31.62,66.87,
2024-04-04 12:40:00 PM,31.59,66.97,
2024-04-04 12:30:00 PM,31.55,67.07,
2024-04-04 12:20:00 PM,31.52,67.17,
2024-04-04 12:10:00 PM,31.48,67.26,
2024-04-04 12:00:00 PM,31.45,67.36,
2024-04-04 11:50:00 AM,31.41,67.46,
2024-04-04 11:40:00 AM,31.38,67.56,
2024-04-04 11:30:00 AM,31.35,67.65,
2024-04-04 11:20:00 AM,31.35,66.73,
2024-04-04 11:10:00 AM,31.38,66.65,
2024-04-04 11:00:00 AM,31.41,66.58,
2024-04-04 10:50:00 AM,31.43,66.51,
2024-04-04 10:40:00 AM,31.46,66.44,
2024-04-04 10:30:00 AM,31.49,66.37,
2024-04-04 10:20:00 AM,31.51,66.3,
2024-04-04 10:10:00 AM,31.54,66.23,
2024-04-04 10:00:00 AM,31.57,66.16,
2024-04-04 9:50:00 AM,31.59,66.09,
2024-04-04 9:40:00 AM,31.59,65.87,
2024-04-04 9:30:00 AM,31.55,65.82,
2024-04-04 9:20:00 AM,31.52,65.78,
2024-04-04 9:10:00 AM,31.49,65.73,
2024-04-04 9:00:00 AM,31.45,65.69,
2024-04-04 8:50:00 AM,31.42,65.64,
2024-04-04 8:40:00 AM,31.39,65.6,
2024-04-04 8:30:00 AM,31.35,65.55,
2024-04-04 8:20:00 AM,31.32,65.51,
2024-04-04 8:10:00 AM,31.29,65.47,
2024-04-04 8:00:00 AM,31.59,65.36,
2024-04-04 7:50:00 AM,31.54,65.29,
2024-04-04 7:40:00 AM,31.5,65.22,
2024-04-04 7:30:00 AM,31.46,65.15,
2024-04-04 7:20:00 AM,31.41,65.08,
2024-04-04 7:10:00 AM,31.37,65.01,
2024-04-04 7:00:00 AM,31.33,64.94,
2024-04-04 6:50:00 AM,31.28,64.87,
2024-04-04 6:40:00 AM,31.24,64.8,
2024-04-04 6:30:00 AM,31.2,64.73,
2024-04-04 6:20:00 AM,31.5,64.58,
2024-04-04 6:10:00 AM,31.45,64.44,
2024-04-04 6:00:00 AM,31.4,64.31,
2024-04-04 5:50:00 AM,31.36,64.17,
2024-04-04 5:40:00 AM,31.31,64.04,
2024-04-04 5:30:00 AM,31.26,63.9,
2024-04-04 5:20:00 AM,31.22,63.77,
2024-04-04 5:10:00 AM,31.17,63.63,
2024-04-04 5:00:00 AM,31.12,63.5,
2024-04-04 4:50:00 AM,31.08,63.37,
2024-04-04 4:40:00 AM,31.09,63.5,
2024-04-04 4:30:00 AM,31.14,63.4,
2024-04-04 4:20:00 AM,31.18,63.31,
2024-04-04 4:10:00 AM,31.22,63.22,
2024-04-04 4:00:00 AM,31.26,63.13,
2024-04-04 3:50:00 AM,31.3,63.04,
2024-04-04 3:40:00 AM,31.34,62.95,
2024-04-04 3:30:00 AM,31.38,62.86,
2024-04-04 3:20:00 AM,31.42,62.77,
2024-04-04 3:10:00 AM,31.46,62.68,
2024-04-04 3:00:00 AM,31.09,63.2,
2024-04-04 2:50:00 AM,31.13,63.08,
2024-04-04 2:40:00 AM,31.17,62.97,
2024-04-04 2:30:00 AM,31.21,62.86,
2024-04-04 2:20:00 AM,31.25,62.75,
2024-04-04 2:10:00 AM,31.29,62.64,
2024-04-04 2:00:00 AM,31.33,62.53,
2024-04-04 1:50:00 AM,31.37,62.42,
2024-04-04 1:40:00 AM,31.41,62.31,
2024-04-04 1:30:00 AM,31.44,62.2,
2024-04-04 1:20:00 AM,31.03,62.23,
2024-04-04 1:10:00 AM,31.08,62.12,
2024-04-04 1:00:00 AM,31.13,62.01,
2024-04-04 12:50:00 AM,31.17,61.91,
2024-04-04 12:40:00 AM,31.22,61.8,
2024-04-04 12:30:00 AM,31.26,61.69,
2024-04-04 12:20:00 AM,31.31,61.59,
2024-04-04 12:10:00 AM,31.35,61.48,
2024-04-04 12:00:00 AM,31.4,61.37,
2024-04-03 11:50:00 PM,31.44,61.27,
2024-04-03 11:40:00 PM,31.42,61.31,
2024-04-03 11:30:00 PM,31.37,61.21,
2024-04-03 11:20:00 PM,31.32,61.12,
2024-04-03 11:10:00 PM,31.27,61.03,
2024-04-03 11:00:00 PM,31.22,60.93,
2024-04-03 10:50:00 PM,31.17,60.84,
2024-04-03 10:40:00 PM,31.12,60.75,
2024-04-03 10:30:00 PM,31.07,60.65,
2024-04-03 10:20:00 PM,31.02,60.56,
2024-04-03 10:10:00 PM,30.97,60.47,
2024-04-03 10:00:00 PM,31,61.27,
2024-04-03 9:50:00 PM,31.04,61,
2024-04-03 9:40:00 PM,31.08,60.74,
2024-04-03 9:30:00 PM,31.11,60.48,
2024-04-03 9:20:00 PM,31.15,60.22,
2024-04-03 9:10:00 PM,31.18,59.96,
2024-04-03 9:00:00 PM,31.22,59.7,
2024-04-03 8:50:00 PM,31.25,59.44,
2024-04-03 8:40:00 PM,31.29,59.18,
2024-04-03 8:30:00 PM,31.32,58.92,
2024-04-03 8:20:00 PM,31.23,59.46,
2024-04-03 8:10:00 PM,31.26,59.22,
2024-04-03 8:00:00 PM,31.29,58.98,
2024-04-03 7:50:00 PM,31.32,58.75,
2024-04-03 7:40:00 PM,31.35,58.51,
2024-04-03 7:30:00 PM,31.37,58.28,
2024-04-03 7:20:00 PM,31.4,58.04,
2024-04-03 7:10:00 PM,31.43,57.81,
2024-04-03 7:00:00 PM,31.46,57.57,
2024-04-03 6:50:00 PM,31.48,57.34,
2024-04-03 6:40:00 PM,31.47,57.4,
2024-04-03 6:30:00 PM,31.44,56.64,
2024-04-03 6:20:00 PM,31.41,55.88,
2024-04-03 6:10:00 PM,31.38,55.12,
2024-04-03 6:00:00 PM,31.35,54.36,
2024-04-03 5:50:00 PM,31.32,53.6,
2024-04-03 5:40:00 PM,31.29,52.84,
2024-04-03 5:30:00 PM,31.26,52.08,
2024-04-03 5:20:00 PM,31.23,51.32,
2024-04-03 5:10:00 PM,31.2,50.57,
2024-04-03 5:00:00 PM,31.03,59.21,
2024-04-03 4:50:00 PM,31.07,57.26,
2024-04-03 4:40:00 PM,31.11,55.31,
2024-04-03 4:30:00 PM,31.15,53.36,
2024-04-03 4:20:00 PM,31.19,51.41,
2024-04-03 4:10:00 PM,31.23,49.46,
2024-04-03 4:00:00 PM,31.27,47.51,
2024-04-03 3:50:00 PM,31.31,45.56,
2024-04-03 3:40:00 PM,31.35,43.61,
2024-04-03 3:30:00 PM,31.38,41.67,
2024-04-03 3:20:00 PM,31.16,71.19,
2024-04-03 3:10:00 PM,31.2,67.46,
2024-04-03 3:00:00 PM,31.24,63.74,
2024-04-03 2:50:00 PM,31.27,60.02,
2024-04-03 2:40:00 PM,31.31,56.29,
2024-04-03 2:30:00 PM,31.34,52.57,
2024-04-03 2:20:00 PM,31.38,48.85,
2024-04-03 2:10:00 PM,31.41,45.12,
2024-04-03 2:00:00 PM,31.45,41.4,
2024-04-03 1:50:00 PM,31.48,37.68,
2024-04-03 1:40:00 PM,31.5,70.57,
2024-04-03 1:30:00 PM,31.47,70.52,
2024-04-03 1:20:00 PM,31.44,70.47,
2024-04-03 1:10:00 PM,31.41,70.42,
2024-04-03 1:00:00 PM,31.38,70.37,
2024-04-03 12:50:00 PM,31.35,70.32,
2024-04-03 12:40:00 PM,31.32,70.27,
2024-04-03 12:30:00 PM,31.29,70.22,
2024-04-03 12:20:00 PM,31.26,70.17,
2024-04-03 12:10:00 PM,31.23,70.12,
2024-04-03 12:00:00 PM,31.23,70.16,
2024-04-03 11:50:00 AM,31.27,70.07,
2024-04-03 11:40:00 AM,31.31,69.98,
2024-04-03 11:30:00 AM,31.35,69.89,
2024-04-03 11:20:00 AM,31.39,69.8,
2024-04-03 11:10:00 AM,31.43,69.71,
2024-04-03 11:00:00 AM,31.47,69.62,
2024-04-03 10:50:00 AM,31.51,69.53,
2024-04-03 10:40:00 AM,31.55,69.44,
2024-04-03 10:30:00 AM,31.59,69.35,
2024-04-03 10:20:00 AM,31.44,69.68,
2024-04-03 10:10:00 AM,31.47,69.56,
2024-04-03 10:00:00 AM,31.5,69.44,
2024-04-03 9:50:00 AM,31.52,69.32,
2024-04-03 9:40:00 AM,31.55,69.2,
2024-04-03 9:30:00 AM,31.58,69.08,
2024-04-03 9:20:00 AM,31.6,68.96,
2024-04-03 9:10:00 AM,31.63,68.84,
2024-04-03 9:00:00 AM,31.66,68.72,
2024-04-03 8:50:00 AM,31.68,68.6,
2024-04-03 8:40:00 AM,31.53,69.09,
2024-04-03 8:30:00 AM,31.5,69.04,
2024-04-03 8:20:00 AM,31.48,68.99,
2024-04-03 8:10:00 AM,31.46,68.94,
2024-04-03 8:00:00 AM,31.44,68.89,
2024-04-03 7:50:00 AM,31.42,68.84,
2024-04-03 7:40:00 AM,31.4,68.79,
2024-04-03 7:30:00 AM,31.38,68.74,
2024-04-03 7:20:00 AM,31.36,68.69,
2024-04-03 7:10:00 AM,31.34,68.65,
2024-04-03 7:00:00 AM,31.47,68.49,
2024-04-03 6:50:00 AM,31.44,68.36,
2024-04-03 6:40:00 AM,31.41,68.24,
2024-04-03 6:30:00 AM,31.39,68.12,
2024-04-03 6:20:00 AM,31.36,68,
2024-04-03 6:10:00 AM,31.33,67.87,
2024-04-03 6:00:00 AM,31.31,67.75,
2024-04-03 5:50:00 AM,31.28,67.63,
2024-04-03 5:40:00 AM,31.25,67.51,
2024-04-03 5:30:00 AM,31.23,67.39,
2024-04-03 5:20:00 AM,31.35,67.52,
2024-04-03 5:10:00 AM,31.31,67.59,
2024-04-03 5:00:00 AM,31.27,67.66,
2024-04-03 4:50:00 AM,31.24,67.73,
2024-04-03 4:40:00 AM,31.2,67.8,
2024-04-03 4:30:00 AM,31.17,67.87,
2024-04-03 4:20:00 AM,31.13,67.94,
2024-04-03 4:10:00 AM,31.1,68.01,
2024-04-03 4:00:00 AM,31.06,68.08,
2024-04-03 3:50:00 AM,31.03,68.15,
2024-04-03 3:40:00 AM,30.97,68.32,
2024-04-03 3:30:00 AM,31.02,68.22,
2024-04-03 3:20:00 AM,31.07,68.12,
2024-04-03 3:10:00 AM,31.12,68.02,
2024-04-03 3:00:00 AM,31.17,67.92,
2024-04-03 2:50:00 AM,31.22,67.82,
2024-04-03 2:40:00 AM,31.27,67.72,
2024-04-03 2:30:00 AM,31.32,67.62,
2024-04-03 2:20:00 AM,31.37,67.52,
2024-04-03 2:10:00 AM,31.42,67.42,
2024-04-03 2:00:00 AM,31.47,67.81,
2024-04-03 1:50:00 AM,31.41,67.74,
2024-04-03 1:40:00 AM,31.36,67.67,
2024-04-03 1:30:00 AM,31.3,67.6,
2024-04-03 1:20:00 AM,31.25,67.53,
2024-04-03 1:10:00 AM,31.19,67.46,
2024-04-03 1:00:00 AM,31.14,67.39,
2024-04-03 12:50:00 AM,31.08,67.32,
2024-04-03 12:40:00 AM,31.03,67.25,
2024-04-03 12:30:00 AM,30.98,67.19,
2024-04-03 12:20:00 AM,31.08,67.85,
2024-04-03 12:10:00 AM,31.12,67.75,
2024-04-03 12:00:00 AM,31.16,67.66,
2024-04-02 11:50:00 PM,31.2,67.56,
2024-04-02 11:40:00 PM,31.24,67.47,
2024-04-02 11:30:00 PM,31.27,67.37,
2024-04-02 11:20:00 PM,31.31,67.28,
2024-04-02 11:10:00 PM,31.35,67.18,
2024-04-02 11:00:00 PM,31.39,67.09,
2024-04-02 10:50:00 PM,31.42,67,
2024-04-02 10:40:00 PM,31.04,67.91,
2024-04-02 10:30:00 PM,31.08,67.81,
2024-04-02 10:20:00 PM,31.11,67.71,
2024-04-02 10:10:00 PM,31.15,67.61,
2024-04-02 10:00:00 PM,31.18,67.51,
2024-04-02 9:50:00 PM,31.22,67.41,
2024-04-02 9:40:00 PM,31.25,67.31,
2024-04-02 9:30:00 PM,31.29,67.21,
2024-04-02 9:20:00 PM,31.32,67.11,
2024-04-02 9:10:00 PM,31.35,67.02,
2024-04-02 9:00:00 PM,31,66.95,
2024-04-02 8:50:00 PM,31.07,67.04,
2024-04-02 8:40:00 PM,31.14,67.13,
2024-04-02 8:30:00 PM,31.2,67.21,
2024-04-02 8:20:00 PM,31.27,67.3,
2024-04-02 8:10:00 PM,31.33,67.38,
2024-04-02 8:00:00 PM,31.4,67.47,
2024-04-02 7:50:00 PM,31.46,67.55,
2024-04-02 7:40:00 PM,31.53,67.64,
2024-04-02 7:30:00 PM,31.59,67.72,
2024-04-02 7:20:00 PM,31.57,67.14,
2024-04-02 7:10:00 PM,31.54,67.22,
2024-04-02 7:00:00 PM,31.52,67.29,
2024-04-02 6:50:00 PM,31.49,67.37,
2024-04-02 6:40:00 PM,31.47,67.44,
2024-04-02 6:30:00 PM,31.44,67.52,
2024-04-02 6:20:00 PM,31.42,67.59,
2024-04-02 6:10:00 PM,31.39,67.67,
2024-04-02 6:00:00 PM,31.37,67.74,
2024-04-02 5:50:00 PM,31.35,67.81,
2024-04-02 5:40:00 PM,31.63,67.46,
2024-04-02 5:30:00 PM,31.58,67.4,
2024-04-02 5:20:00 PM,31.54,67.34,
2024-04-02 5:10:00 PM,31.49,67.28,
2024-04-02 5:00:00 PM,31.45,67.22,
2024-04-02 4:50:00 PM,31.4,67.16,
2024-04-02 4:40:00 PM,31.36,67.1,
2024-04-02 4:30:00 PM,31.31,67.04,
2024-04-02 4:20:00 PM,31.27,66.98,
2024-04-02 4:10:00 PM,31.23,66.93,
2024-04-02 4:00:00 PM,31.23,67.19,
2024-04-02 3:50:00 PM,31.27,67.12,
2024-04-02 3:40:00 PM,31.31,67.06,
2024-04-02 3:30:00 PM,31.34,67,
2024-04-02 3:20:00 PM,31.38,66.93,
2024-04-02 3:10:00 PM,31.42,66.87,
2024-04-02 3:00:00 PM,31.45,66.81,
2024-04-02 2:50:00 PM,31.49,66.74,
2024-04-02 2:40:00 PM,31.53,66.68,
2024-04-02 2:30:00 PM,31.56,66.62,
2024-04-02 2:20:00 PM,31.59,66.89,
2024-04-02 2:10:00 PM,31.56,66.8,
2024-04-02 2:00:00 PM,31.54,66.71,
2024-04-02 1:50:00 PM,31.52,66.63,
2024-04-02 1:40:00 PM,31.49,66.54,
2024-04-02 1:30:00 PM,31.47,66.45,
2024-04-02 1:20:00 PM,31.45,66.37,
2024-04-02 1:10:00 PM,31.42,66.28,
2024-04-02 1:00:00 PM,31.4,66.19,
2024-04-02 12:50:00 PM,31.38,66.11,
2024-04-02 12:40:00 PM,31.63,66.52,
2024-04-02 12:30:00 PM,31.59,66.4,
2024-04-02 12:20:00 PM,31.56,66.29,
2024-04-02 12:10:00 PM,31.53,66.18,
2024-04-02 12:00:00 PM,31.5,66.07,
2024-04-02 11:50:00 AM,31.47,65.96,
2024-04-02 11:40:00 AM,31.44,65.85,
2024-04-02 11:30:00 AM,31.41,65.74,
2024-04-02 11:20:00 AM,31.38,65.63,
2024-04-02 11:10:00 AM,31.35,65.52,
2024-04-02 11:00:00 AM,31.34,64.86,
2024-04-02 10:50:00 AM,31.38,64.95,
2024-04-02 10:40:00 AM,31.41,65.04,
2024-04-02 10:30:00 AM,31.44,65.12,
2024-04-02 10:20:00 AM,31.47,65.21,
2024-04-02 10:10:00 AM,31.51,65.3,
2024-04-02 10:00:00 AM,31.54,65.38,
2024-04-02 9:50:00 AM,31.57,65.47,
2024-04-02 9:40:00 AM,31.6,65.56,
2024-04-02 9:30:00 AM,31.63,65.64,
2024-04-02 9:20:00 AM,31.46,65.01,
2024-04-02 9:10:00 AM,31.49,64.92,
2024-04-02 9:00:00 AM,31.51,64.84,
2024-04-02 8:50:00 AM,31.53,64.75,
2024-04-02 8:40:00 AM,31.55,64.67,
2024-04-02 8:30:00 AM,31.58,64.58,
2024-04-02 8:20:00 AM,31.6,64.5,
2024-04-02 8:10:00 AM,31.62,64.41,
2024-04-02 8:00:00 AM,31.64,64.33,
2024-04-02 7:50:00 AM,31.66,64.25,
2024-04-02 7:40:00 AM,31.56,64.57,
2024-04-02 7:30:00 AM,31.53,64.48,
2024-04-02 7:20:00 AM,31.51,64.39,
2024-04-02 7:10:00 AM,31.49,64.3,
2024-04-02 7:00:00 AM,31.46,64.21,
2024-04-02 6:50:00 AM,31.44,64.12,
2024-04-02 6:40:00 AM,31.42,64.03,
2024-04-02 6:30:00 AM,31.39,63.94,
2024-04-02 6:20:00 AM,31.37,63.85,
2024-04-02 6:10:00 AM,31.35,63.76,
2024-04-02 6:00:00 AM,31.48,64.06,
2024-04-02 5:50:00 AM,31.45,63.87,
2024-04-02 5:40:00 AM,31.42,63.69,
2024-04-02 5:30:00 AM,31.39,63.5,
2024-04-02 5:20:00 AM,31.36,63.32,
2024-04-02 5:10:00 AM,31.34,63.13,
2024-04-02 5:00:00 AM,31.31,62.95,
2024-04-02 4:50:00 AM,31.28,62.76,
2024-04-02 4:40:00 AM,31.25,62.58,
2024-04-02 4:30:00 AM,31.23,62.4,
2024-04-02 4:20:00 AM,31.42,62.98,
2024-04-02 4:10:00 AM,31.39,62.91,
2024-04-02 4:00:00 AM,31.37,62.84,
2024-04-02 3:50:00 AM,31.35,62.77,
2024-04-02 3:40:00 AM,31.33,62.7,
2024-04-02 3:30:00 AM,31.31,62.63,
2024-04-02 3:20:00 AM,31.29,62.56,
2024-04-02 3:10:00 AM,31.27,62.49,
2024-04-02 3:00:00 AM,31.25,62.42,
2024-04-02 2:50:00 AM,31.23,62.35,
2024-04-02 2:40:00 AM,31.35,62.13,
2024-04-02 2:30:00 AM,31.31,62.21,
2024-04-02 2:20:00 AM,31.27,62.28,
2024-04-02 2:10:00 AM,31.24,62.35,
2024-04-02 2:00:00 AM,31.2,62.42,
2024-04-02 1:50:00 AM,31.17,62.5,
2024-04-02 1:40:00 AM,31.13,62.57,
2024-04-02 1:30:00 AM,31.1,62.64,
2024-04-02 1:20:00 AM,31.06,62.71,
2024-04-02 1:10:00 AM,31.03,62.78,
2024-04-02 1:00:00 AM,31.09,62.63,
2024-04-02 12:50:00 AM,31.13,62.49,
2024-04-02 12:40:00 AM,31.17,62.36,
2024-04-02 12:30:00 AM,31.2,62.23,
2024-04-02 12:20:00 AM,31.24,62.1,
2024-04-02 12:10:00 AM,31.28,61.97,
2024-04-02 12:00:00 AM,31.31,61.84,
2024-04-01 11:50:00 PM,31.35,61.71,
2024-04-01 11:40:00 PM,31.39,61.58,
2024-04-01 11:30:00 PM,31.42,61.45,
2024-04-01 11:20:00 PM,31.35,62.16,
2024-04-01 11:10:00 PM,31.31,62.05,
2024-04-01 11:00:00 PM,31.27,61.94,
2024-04-01 10:50:00 PM,31.23,61.84,
2024-04-01 10:40:00 PM,31.19,61.73,
2024-04-01 10:30:00 PM,31.15,61.62,
2024-04-01 10:20:00 PM,31.11,61.52,
2024-04-01 10:10:00 PM,31.07,61.41,
2024-04-01 10:00:00 PM,31.03,61.3,
2024-04-01 9:50:00 PM,31,61.2,
2024-04-01 9:40:00 PM,30.98,61.58,
2024-04-01 9:30:00 PM,31.03,61.42,
2024-04-01 9:20:00 PM,31.07,61.27,
2024-04-01 9:10:00 PM,31.11,61.12,
2024-04-01 9:00:00 PM,31.15,60.97,
2024-04-01 8:50:00 PM,31.19,60.81,
2024-04-01 8:40:00 PM,31.23,60.66,
2024-04-01 8:30:00 PM,31.27,60.51,
2024-04-01 8:20:00 PM,31.31,60.36,
2024-04-01 8:10:00 PM,31.35,60.21,
2024-04-01 8:00:00 PM,31.44,60.84,
2024-04-01 7:50:00 PM,31.41,60.56,
2024-04-01 7:40:00 PM,31.39,60.28,
2024-04-01 7:30:00 PM,31.37,60,
2024-04-01 7:20:00 PM,31.34,59.72,
2024-04-01 7:10:00 PM,31.32,59.44,
2024-04-01 7:00:00 PM,31.3,59.16,
2024-04-01 6:50:00 PM,31.27,58.88,
2024-04-01 6:40:00 PM,31.25,58.6,
2024-04-01 6:30:00 PM,31.23,58.33,
2024-04-01 6:20:00 PM,31.48,47.17,
2024-04-01 6:10:00 PM,31.43,49.63,
2024-04-01 6:00:00 PM,31.39,52.09,
2024-04-01 5:50:00 PM,31.34,54.55,
2024-04-01 5:40:00 PM,31.3,57.01,
2024-04-01 5:30:00 PM,31.25,59.47,
2024-04-01 5:20:00 PM,31.21,61.93,
2024-04-01 5:10:00 PM,31.16,64.39,
2024-04-01 5:00:00 PM,31.12,66.85,
2024-04-01 4:50:00 PM,31.08,69.3,
2024-04-01 4:40:00 PM,30.97,73.89,
2024-04-01 4:30:00 PM,31.05,68.45,
2024-04-01 4:20:00 PM,31.13,63.01,
2024-04-01 4:10:00 PM,31.2,57.57,
2024-04-01 4:00:00 PM,31.28,52.13,
2024-04-01 3:50:00 PM,31.36,46.7,
2024-04-01 3:40:00 PM,31.43,41.26,
2024-04-01 3:30:00 PM,31.51,35.82,
2024-04-01 3:20:00 PM,31.59,30.38,
2024-04-01 3:10:00 PM,31.66,24.95,
2024-04-01 3:00:00 PM,31.7,73.23,
2024-04-01 2:50:00 PM,31.67,73.33,
2024-04-01 2:40:00 PM,31.64,73.42,
2024-04-01 2:30:00 PM,31.62,73.52,
2024-04-01 2:20:00 PM,31.59,73.61,
2024-04-01 2:10:00 PM,31.56,73.71,
2024-04-01 2:00:00 PM,31.54,73.8,
2024-04-01 1:50:00 PM,31.51,73.9,
2024-04-01 1:40:00 PM,31.48,73.99,
2024-04-01 1:30:00 PM,31.46,74.08,
2024-04-01 1:20:00 PM,31.35,73.78,
2024-04-01 1:10:00 PM,31.39,73.69,
2024-04-01 1:00:00 PM,31.43,73.6,
2024-04-01 12:50:00 PM,31.47,73.51,
2024-04-01 12:40:00 PM,31.51,73.42,
2024-04-01 12:30:00 PM,31.55,73.34,
2024-04-01 12:20:00 PM,31.59,73.25,
2024-04-01 12:10:00 PM,31.63,73.16,
2024-04-01 12:00:00 PM,31.67,73.07,
2024-04-01 11:50:00 AM,31.71,72.99,
2024-04-01 11:40:00 AM,31.34,73.27,
2024-04-01 11:30:00 AM,31.39,73.18,
2024-04-01 11:20:00 AM,31.43,73.1,
2024-04-01 11:10:00 AM,31.47,73.02,
2024-04-01 11:00:00 AM,31.51,72.93,
2024-04-01 10:50:00 AM,31.56,72.85,
2024-04-01 10:40:00 AM,31.6,72.77,
2024-04-01 10:30:00 AM,31.64,72.68,
2024-04-01 10:20:00 AM,31.68,72.6,
2024-04-01 10:10:00 AM,31.72,72.52,
2024-04-01 10:00:00 AM,31.38,72.87,
2024-04-01 9:50:00 AM,31.42,72.78,
2024-04-01 9:40:00 AM,31.46,72.69,
2024-04-01 9:30:00 AM,31.49,72.61,
2024-04-01 9:20:00 AM,31.53,72.52,
2024-04-01 9:10:00 AM,31.56,72.44,
2024-04-01 9:00:00 AM,31.6,72.35,
2024-04-01 8:50:00 AM,31.63,72.27,
2024-04-01 8:40:00 AM,31.67,72.18,
2024-04-01 8:30:00 AM,31.7,72.1,
2024-04-01 8:20:00 AM,31.44,72.48,
2024-04-01 8:10:00 AM,31.48,72.4,
2024-04-01 8:00:00 AM,31.51,72.33,
2024-04-01 7:50:00 AM,31.54,72.26,
2024-04-01 7:40:00 AM,31.57,72.19,
2024-04-01 7:30:00 AM,31.6,72.11,
2024-04-01 7:20:00 AM,31.63,72.04,
2024-04-01 7:10:00 AM,31.66,71.97,
2024-04-01 7:00:00 AM,31.69,71.9,
2024-04-01 6:50:00 AM,31.72,71.83,
2024-04-01 6:40:00 AM,31.66,72,
2024-04-01 6:30:00 AM,31.61,71.91,
2024-04-01 6:20:00 AM,31.56,71.82,
2024-04-01 6:10:00 AM,31.51,71.74,
2024-04-01 6:00:00 AM,31.46,71.65,
2024-04-01 5:50:00 AM,31.42,71.57,
2024-04-01 5:40:00 AM,31.37,71.48,
2024-04-01 5:30:00 AM,31.32,71.4,
2024-04-01 5:20:00 AM,31.27,71.31,
2024-04-01 5:10:00 AM,31.23,71.23,
2024-04-01 5:00:00 AM,31.28,71.1,
2024-04-01 4:50:00 AM,31.3,71.15,
2024-04-01 4:40:00 AM,31.32,71.19,
2024-04-01 4:30:00 AM,31.34,71.23,
2024-04-01 4:20:00 AM,31.36,71.28,
2024-04-01 4:10:00 AM,31.37,71.32,
2024-04-01 4:00:00 AM,31.39,71.36,
2024-04-01 3:50:00 AM,31.41,71.41,
2024-04-01 3:40:00 AM,31.43,71.45,
2024-04-01 3:30:00 AM,31.44,71.49,
2024-04-01 3:20:00 AM,31.46,70.78,
2024-04-01 3:10:00 AM,31.43,70.87,
2024-04-01 3:00:00 AM,31.4,70.96,
2024-04-01 2:50:00 AM,31.38,71.05,
2024-04-01 2:40:00 AM,31.35,71.14,
2024-04-01 2:30:00 AM,31.33,71.23,
2024-04-01 2:20:00 AM,31.3,71.32,
2024-04-01 2:10:00 AM,31.28,71.41,
2024-04-01 2:00:00 AM,31.25,71.5,
2024-04-01 1:50:00 AM,31.23,71.59,
2024-04-01 1:40:00 AM,31.23,70.79,
2024-04-01 1:30:00 AM,31.26,70.88,
2024-04-01 1:20:00 AM,31.29,70.97,
2024-04-01 1:10:00 AM,31.31,71.05,
2024-04-01 1:00:00 AM,31.34,71.14,
2024-04-01 12:50:00 AM,31.36,71.22,
2024-04-01 12:40:00 AM,31.39,71.31,
2024-04-01 12:30:00 AM,31.41,71.39,
2024-04-01 12:20:00 AM,31.44,71.48,
2024-04-01 12:10:00 AM,31.46,71.56,
2024-04-01 12:00:00 AM,31.53,71.62,
2024-03-31 11:50:00 PM,31.49,71.52,
2024-03-31 11:40:00 PM,31.45,71.43,
2024-03-31 11:30:00 PM,31.42,71.34,
2024-03-31 11:20:00 PM,31.38,71.24,
2024-03-31 11:10:00 PM,31.34,71.15,
2024-03-31 11:00:00 PM,31.31,71.06,
2024-03-31 10:50:00 PM,31.27,70.96,
2024-03-31 10:40:00 PM,31.23,70.87,
2024-03-31 10:30:00 PM,31.2,70.78,
2024-03-31 10:20:00 PM,31.16,70.81,
2024-03-31 10:10:00 PM,31.2,70.91,
2024-03-31 10:00:00 PM,31.23,71,
2024-03-31 9:50:00 PM,31.26,71.09,
2024-03-31 9:40:00 PM,31.3,71.18,
2024-03-31 9:30:00 PM,31.33,71.28,
2024-03-31 9:20:00 PM,31.36,71.37,
2024-03-31 9:10:00 PM,31.4,71.46,
