Time,Temperature,Humidity(%RH),MAC address(49:22:11:08:0C:D6)
9/04/2024 21:30,30.59,75.65,
9/04/2024 21:20,30.75,74.92,
9/04/2024 21:10,30.82,75.05,
9/04/2024 21:00,30.89,75.18,
9/04/2024 20:50,30.96,75.3,
9/04/2024 20:40,31.03,75.43,
9/04/2024 20:30,31.1,75.56,
9/04/2024 20:20,31.17,75.68,
9/04/2024 20:10,31.24,75.81,
9/04/2024 20:00,31.31,75.94,
9/04/2024 19:50,31.38,76.06,
9/04/2024 19:40,31.09,76.17,
9/04/2024 19:30,31.14,76.06,
9/04/2024 19:20,31.18,75.96,
9/04/2024 19:10,31.22,75.86,
9/04/2024 19:00,31.26,75.76,
9/04/2024 18:50,31.31,75.66,
9/04/2024 18:40,31.35,75.56,
9/04/2024 18:30,31.39,75.46,
9/04/2024 18:20,31.43,75.36,
9/04/2024 18:10,31.47,75.26,
9/04/2024 18:00,31.44,75.52,
9/04/2024 17:50,31.39,75.43,
9/04/2024 17:40,31.35,75.35,
9/04/2024 17:30,31.31,75.26,
9/04/2024 17:20,31.27,75.18,
9/04/2024 17:10,31.22,75.09,
9/04/2024 17:00,31.18,75.01,
9/04/2024 16:50,31.14,74.92,
9/04/2024 16:40,31.1,74.84,
9/04/2024 16:30,31.06,74.76,
9/04/2024 16:20,31.23,75.09,
9/04/2024 16:10,31.26,74.99,
9/04/2024 16:00,31.28,74.89,
9/04/2024 15:50,31.3,74.79,
9/04/2024 15:40,31.33,74.69,
9/04/2024 15:30,31.35,74.59,
9/04/2024 15:20,31.37,74.49,
9/04/2024 15:10,31.4,74.39,
9/04/2024 15:00,31.42,74.29,
9/04/2024 14:50,31.44,74.2,
9/04/2024 14:40,31.42,74.34,
9/04/2024 14:30,31.38,74.27,
9/04/2024 14:20,31.34,74.21,
9/04/2024 14:10,31.31,74.15,
9/04/2024 14:00,31.27,74.09,
9/04/2024 13:50,31.23,74.03,
9/04/2024 13:40,31.2,73.97,
9/04/2024 13:30,31.16,73.91,
9/04/2024 13:20,31.12,73.85,
9/04/2024 13:10,31.09,73.79,
9/04/2024 13:00,31.38,73.45,
9/04/2024 12:50,31.36,73.42,
9/04/2024 12:40,31.34,73.4,
9/04/2024 12:30,31.33,73.38,
9/04/2024 12:20,31.31,73.36,
9/04/2024 12:10,31.29,73.33,
9/04/2024 12:00,31.28,73.31,
9/04/2024 11:50,31.26,73.29,
9/04/2024 11:40,31.24,73.27,
9/04/2024 11:30,31.23,73.25,
9/04/2024 11:20,31.09,73.33,
9/04/2024 11:10,31.14,73.25,
9/04/2024 11:00,31.18,73.18,
9/04/2024 10:50,31.22,73.11,
9/04/2024 10:40,31.27,73.04,
9/04/2024 10:30,31.31,72.96,
9/04/2024 10:20,31.35,72.89,
9/04/2024 10:10,31.4,72.82,
9/04/2024 10:00,31.44,72.75,
9/04/2024 9:50,31.48,72.68,
9/04/2024 9:40,31.47,73.04,
9/04/2024 9:30,31.42,72.96,
9/04/2024 9:20,31.37,72.89,
9/04/2024 9:10,31.32,72.82,
9/04/2024 9:00,31.27,72.75,
9/04/2024 8:50,31.22,72.68,
9/04/2024 8:40,31.17,72.61,
9/04/2024 8:30,31.12,72.54,
9/04/2024 8:20,31.07,72.47,
9/04/2024 8:10,31.03,72.4,
9/04/2024 8:00,31.42,72.58,
9/04/2024 7:50,31.37,72.5,
9/04/2024 7:40,31.32,72.42,
9/04/2024 7:30,31.27,72.34,
9/04/2024 7:20,31.22,72.26,
9/04/2024 7:10,31.17,72.18,
9/04/2024 7:00,31.12,72.1,
9/04/2024 6:50,31.07,72.02,
9/04/2024 6:40,31.02,71.94,
9/04/2024 6:30,30.97,71.87,
9/04/2024 6:20,30.97,72.45,
9/04/2024 6:10,31,72.29,
9/04/2024 6:00,31.03,72.13,
9/04/2024 5:50,31.06,71.97,
9/04/2024 5:40,31.09,71.81,
9/04/2024 5:30,31.12,71.66,
9/04/2024 5:20,31.15,71.5,
9/04/2024 5:10,31.18,71.34,
9/04/2024 5:00,31.21,71.18,
9/04/2024 4:50,31.23,71.03,
9/04/2024 4:40,31.23,71.85,
9/04/2024 4:30,31.19,71.76,
9/04/2024 4:20,31.15,71.67,
9/04/2024 4:10,31.12,71.58,
9/04/2024 4:00,31.08,71.49,
9/04/2024 3:50,31.05,71.41,
9/04/2024 3:40,31.01,71.32,
9/04/2024 3:30,30.98,71.23,
9/04/2024 3:20,30.94,71.14,
9/04/2024 3:10,30.91,71.06,
9/04/2024 3:00,31.09,71.43,
9/04/2024 2:50,31.06,71.46,
9/04/2024 2:40,31.03,71.49,
9/04/2024 2:30,31.01,71.52,
9/04/2024 2:20,30.98,71.55,
9/04/2024 2:10,30.95,71.57,
9/04/2024 2:00,30.93,71.6,
9/04/2024 1:50,30.9,71.63,
9/04/2024 1:40,30.87,71.66,
9/04/2024 1:30,30.85,71.68,
9/04/2024 1:20,31.23,70.75,
9/04/2024 1:10,31.18,70.86,
9/04/2024 1:00,31.14,70.96,
9/04/2024 0:50,31.1,71.06,
9/04/2024 0:40,31.06,71.16,
9/04/2024 0:30,31.01,71.27,
9/04/2024 0:20,30.97,71.37,
9/04/2024 0:10,30.93,71.47,
9/04/2024 0:00,30.89,71.57,
8/04/2024 23:50,30.85,71.67,
8/04/2024 23:40,30.74,71.51,
8/04/2024 23:30,30.8,71.39,
8/04/2024 23:20,30.85,71.28,
8/04/2024 23:10,30.91,71.17,
8/04/2024 23:00,30.96,71.06,
8/04/2024 22:50,31.02,70.94,
8/04/2024 22:40,31.07,70.83,
8/04/2024 22:30,31.13,70.72,
8/04/2024 22:20,31.18,70.61,
8/04/2024 22:10,31.23,70.5,
8/04/2024 22:00,30.71,71.05,
8/04/2024 21:50,30.76,70.89,
8/04/2024 21:40,30.81,70.73,
8/04/2024 21:30,30.86,70.57,
8/04/2024 21:20,30.91,70.41,
8/04/2024 21:10,30.96,70.26,
8/04/2024 21:00,31.01,70.1,
8/04/2024 20:50,31.06,69.94,
8/04/2024 20:40,31.11,69.78,
8/04/2024 20:30,31.16,69.63,
8/04/2024 20:20,31.03,70.08,
8/04/2024 20:10,31.09,69.7,
8/04/2024 20:00,31.15,69.32,
8/04/2024 19:50,31.2,68.94,
8/04/2024 19:40,31.26,68.56,
8/04/2024 19:30,31.32,68.18,
8/04/2024 19:20,31.37,67.8,
8/04/2024 19:10,31.43,67.42,
8/04/2024 19:00,31.49,67.04,
8/04/2024 18:50,31.54,66.67,
8/04/2024 18:40,31.42,65.98,
8/04/2024 18:30,31.36,61.82,
8/04/2024 18:20,31.3,57.67,
8/04/2024 18:10,31.25,53.52,
8/04/2024 18:00,31.19,49.37,
8/04/2024 17:50,31.13,45.22,
8/04/2024 17:40,31.08,41.07,
8/04/2024 17:30,31.02,36.92,
8/04/2024 17:20,30.96,32.77,
8/04/2024 17:10,30.91,28.62,
8/04/2024 17:00,31.2,73.59,
8/04/2024 16:50,31.23,68.47,
8/04/2024 16:40,31.25,63.35,
8/04/2024 16:30,31.28,58.23,
8/04/2024 16:20,31.3,53.11,
8/04/2024 16:10,31.33,47.99,
8/04/2024 16:00,31.35,42.87,
8/04/2024 15:50,31.38,37.75,
8/04/2024 15:40,31.4,32.63,
8/04/2024 15:30,31.42,27.52,
8/04/2024 15:20,31.23,73.35,
8/04/2024 15:10,31.27,73.25,
8/04/2024 15:00,31.3,73.15,
8/04/2024 14:50,31.33,73.06,
8/04/2024 14:40,31.36,72.96,
8/04/2024 14:30,31.39,72.87,
8/04/2024 14:20,31.42,72.77,
8/04/2024 14:10,31.45,72.68,
8/04/2024 14:00,31.48,72.58,
8/04/2024 13:50,31.51,72.49,
8/04/2024 13:40,31.23,72.87,
8/04/2024 13:30,31.26,72.76,
8/04/2024 13:20,31.28,72.65,
8/04/2024 13:10,31.3,72.55,
8/04/2024 13:00,31.33,72.44,
8/04/2024 12:50,31.35,72.34,
8/04/2024 12:40,31.37,72.23,
8/04/2024 12:30,31.4,72.13,
8/04/2024 12:20,31.42,72.02,
8/04/2024 12:10,31.44,71.92,
8/04/2024 12:00,31.25,72.16,
8/04/2024 11:50,31.29,72.08,
8/04/2024 11:40,31.33,72.01,
8/04/2024 11:30,31.37,71.94,
8/04/2024 11:20,31.41,71.87,
8/04/2024 11:10,31.44,71.8,
8/04/2024 11:00,31.48,71.73,
8/04/2024 10:50,31.52,71.66,
8/04/2024 10:40,31.56,71.59,
8/04/2024 10:30,31.59,71.52,
8/04/2024 10:20,31.59,71.58,
8/04/2024 10:10,31.55,71.51,
8/04/2024 10:00,31.51,71.44,
8/04/2024 9:50,31.47,71.37,
8/04/2024 9:40,31.43,71.3,
8/04/2024 9:30,31.39,71.23,
8/04/2024 9:20,31.35,71.16,
8/04/2024 9:10,31.31,71.09,
8/04/2024 9:00,31.27,71.02,
8/04/2024 8:50,31.23,70.95,
8/04/2024 8:40,31.23,71.48,
8/04/2024 8:30,31.27,71.38,
8/04/2024 8:20,31.3,71.29,
8/04/2024 8:10,31.33,71.2,
8/04/2024 8:00,31.37,71.1,
8/04/2024 7:50,31.4,71.01,
8/04/2024 7:40,31.43,70.92,
8/04/2024 7:30,31.47,70.82,
8/04/2024 7:20,31.5,70.73,
8/04/2024 7:10,31.53,70.64,
8/04/2024 7:00,31.5,71.11,
8/04/2024 6:50,31.46,70.97,
8/04/2024 6:40,31.43,70.84,
8/04/2024 6:30,31.4,70.71,
8/04/2024 6:20,31.36,70.58,
8/04/2024 6:10,31.33,70.44,
8/04/2024 6:00,31.3,70.31,
8/04/2024 5:50,31.26,70.18,
8/04/2024 5:40,31.23,70.05,
8/04/2024 5:30,31.2,69.92,
8/04/2024 5:20,31.2,70.76,
8/04/2024 5:10,31.23,70.66,
8/04/2024 5:00,31.26,70.57,
8/04/2024 4:50,31.29,70.48,
8/04/2024 4:40,31.32,70.38,
8/04/2024 4:30,31.35,70.29,
8/04/2024 4:20,31.38,70.2,
8/04/2024 4:10,31.41,70.1,
8/04/2024 4:00,31.44,70.01,
8/04/2024 3:50,31.47,69.92,
8/04/2024 3:40,31.42,69.78,
8/04/2024 3:30,31.37,69.85,
8/04/2024 3:20,31.33,69.92,
8/04/2024 3:10,31.29,69.99,
8/04/2024 3:00,31.25,70.06,
8/04/2024 2:50,31.2,70.13,
8/04/2024 2:40,31.16,70.2,
8/04/2024 2:30,31.12,70.27,
8/04/2024 2:20,31.08,70.34,
8/04/2024 2:10,31.04,70.4,
8/04/2024 2:00,31.35,70.46,
8/04/2024 1:50,31.31,70.39,
8/04/2024 1:40,31.27,70.32,
8/04/2024 1:30,31.23,70.25,
8/04/2024 1:20,31.19,70.18,
8/04/2024 1:10,31.15,70.11,
8/04/2024 1:00,31.11,70.04,
8/04/2024 0:50,31.07,69.97,
8/04/2024 0:40,31.03,69.9,
8/04/2024 0:30,31,69.83,
8/04/2024 0:20,30.97,70.87,
8/04/2024 0:10,31.02,70.77,
8/04/2024 0:00,31.06,70.68,
7/04/2024 23:50,31.1,70.59,
7/04/2024 23:40,31.14,70.5,
7/04/2024 23:30,31.19,70.41,
7/04/2024 23:20,31.23,70.32,
7/04/2024 23:10,31.27,70.23,
7/04/2024 23:00,31.31,70.14,
7/04/2024 22:50,31.35,70.05,
7/04/2024 22:40,31.23,69.95,
7/04/2024 22:30,31.2,70.06,
7/04/2024 22:20,31.17,70.17,
7/04/2024 22:10,31.14,70.27,
7/04/2024 22:00,31.11,70.38,
7/04/2024 21:50,31.08,70.49,
7/04/2024 21:40,31.05,70.59,
7/04/2024 21:30,31.02,70.7,
7/04/2024 21:20,30.99,70.81,
7/04/2024 21:10,30.97,70.91,
7/04/2024 21:00,30.94,71.01,
7/04/2024 20:50,30.99,71.1,
7/04/2024 20:40,31.04,71.19,
7/04/2024 20:30,31.08,71.28,
7/04/2024 20:20,31.13,71.37,
7/04/2024 20:10,31.17,71.45,
7/04/2024 20:00,31.22,71.54,
7/04/2024 19:50,31.26,71.63,
7/04/2024 19:40,31.31,71.72,
7/04/2024 19:30,31.35,71.8,
7/04/2024 19:20,31.48,71.55,
7/04/2024 19:10,31.45,71.48,
7/04/2024 19:00,31.42,71.41,
7/04/2024 18:50,31.4,71.34,
7/04/2024 18:40,31.37,71.27,
7/04/2024 18:30,31.35,71.2,
7/04/2024 18:20,31.32,71.13,
7/04/2024 18:10,31.3,71.06,
7/04/2024 18:00,31.27,70.99,
7/04/2024 17:50,31.25,70.93,
7/04/2024 17:40,31.25,71.67,
7/04/2024 17:30,31.28,71.56,
7/04/2024 17:20,31.3,71.46,
7/04/2024 17:10,31.33,71.36,
7/04/2024 17:00,31.35,71.25,
7/04/2024 16:50,31.38,71.15,
7/04/2024 16:40,31.4,71.05,
7/04/2024 16:30,31.43,70.94,
7/04/2024 16:20,31.45,70.84,
7/04/2024 16:10,31.47,70.74,
7/04/2024 16:00,31.23,71.22,
7/04/2024 15:50,31.26,71.13,
7/04/2024 15:40,31.29,71.04,
7/04/2024 15:30,31.32,70.96,
7/04/2024 15:20,31.35,70.87,
7/04/2024 15:10,31.37,70.79,
7/04/2024 15:00,31.4,70.7,
7/04/2024 14:50,31.43,70.62,
7/04/2024 14:40,31.46,70.53,
7/04/2024 14:30,31.48,70.45,
7/04/2024 14:20,31.59,70.86,
7/04/2024 14:10,31.55,70.77,
7/04/2024 14:00,31.51,70.68,
7/04/2024 13:50,31.47,70.6,
7/04/2024 13:40,31.43,70.51,
7/04/2024 13:30,31.4,70.42,
7/04/2024 13:20,31.36,70.34,
7/04/2024 13:10,31.32,70.25,
7/04/2024 13:00,31.28,70.16,
7/04/2024 12:50,31.25,70.08,
7/04/2024 12:40,31.66,70.46,
7/04/2024 12:30,31.61,70.39,
7/04/2024 12:20,31.56,70.32,
7/04/2024 12:10,31.51,70.26,
7/04/2024 12:00,31.46,70.19,
7/04/2024 11:50,31.42,70.12,
7/04/2024 11:40,31.37,70.06,
7/04/2024 11:30,31.32,69.99,
7/04/2024 11:20,31.27,69.92,
7/04/2024 11:10,31.23,69.86,
7/04/2024 11:00,31.7,70.36,
7/04/2024 10:50,31.65,70.29,
7/04/2024 10:40,31.6,70.23,
7/04/2024 10:30,31.55,70.16,
7/04/2024 10:20,31.5,70.1,
7/04/2024 10:10,31.45,70.03,
7/04/2024 10:00,31.4,69.97,
7/04/2024 9:50,31.35,69.9,
7/04/2024 9:40,31.3,69.84,
7/04/2024 9:30,31.25,69.78,
7/04/2024 9:20,31.59,70.03,
7/04/2024 9:10,31.55,69.94,
7/04/2024 9:00,31.52,69.85,
7/04/2024 8:50,31.48,69.77,
7/04/2024 8:40,31.45,69.68,
7/04/2024 8:30,31.41,69.59,
7/04/2024 8:20,31.38,69.51,
7/04/2024 8:10,31.34,69.42,
7/04/2024 8:00,31.31,69.33,
7/04/2024 7:50,31.28,69.25,
7/04/2024 7:40,31.59,69.71,
7/04/2024 7:30,31.56,69.58,
7/04/2024 7:20,31.53,69.46,
7/04/2024 7:10,31.51,69.34,
7/04/2024 7:00,31.48,69.22,
7/04/2024 6:50,31.45,69.1,
7/04/2024 6:40,31.43,68.98,
7/04/2024 6:30,31.4,68.86,
7/04/2024 6:20,31.37,68.74,
7/04/2024 6:10,31.35,68.62,
7/04/2024 6:00,31.28,68.88,
7/04/2024 5:50,31.24,68.76,
7/04/2024 5:40,31.21,68.64,
7/04/2024 5:30,31.18,68.53,
7/04/2024 5:20,31.15,68.41,
7/04/2024 5:10,31.12,68.29,
7/04/2024 5:00,31.09,68.18,
7/04/2024 4:50,31.06,68.06,
7/04/2024 4:40,31.03,67.94,
7/04/2024 4:30,31,67.83,
7/04/2024 4:20,30.97,68.85,
7/04/2024 4:10,31.01,68.73,
7/04/2024 4:00,31.04,68.61,
7/04/2024 3:50,31.07,68.5,
7/04/2024 3:40,31.1,68.38,
7/04/2024 3:30,31.14,68.27,
7/04/2024 3:20,31.17,68.15,
7/04/2024 3:10,31.2,68.04,
7/04/2024 3:00,31.23,67.92,
7/04/2024 2:50,31.26,67.81,
7/04/2024 2:40,31.38,67.7,
7/04/2024 2:30,31.34,67.46,
7/04/2024 2:20,31.31,67.23,
7/04/2024 2:10,31.28,67,
7/04/2024 2:00,31.25,66.76,
7/04/2024 1:50,31.21,66.53,
7/04/2024 1:40,31.18,66.3,
7/04/2024 1:30,31.15,66.06,
7/04/2024 1:20,31.12,65.83,
7/04/2024 1:10,31.09,65.6,
7/04/2024 1:00,31.42,65.42,
7/04/2024 0:50,31.36,64.38,
7/04/2024 0:40,31.31,63.35,
7/04/2024 0:30,31.26,62.32,
7/04/2024 0:20,31.21,61.29,
7/04/2024 0:10,31.15,60.26,
7/04/2024 0:00,31.1,59.23,
6/04/2024 23:50,31.05,58.2,
6/04/2024 23:40,31,57.17,
6/04/2024 23:30,30.95,56.14,
6/04/2024 23:20,30.91,72.12,
6/04/2024 23:10,30.95,68.04,
6/04/2024 23:00,30.99,63.97,
6/04/2024 22:50,31.02,59.89,
6/04/2024 22:40,31.06,55.82,
6/04/2024 22:30,31.09,51.74,
6/04/2024 22:20,31.13,47.67,
6/04/2024 22:10,31.16,43.59,
6/04/2024 22:00,31.2,39.52,
6/04/2024 21:50,31.23,35.45,
6/04/2024 21:40,31.25,72.03,
6/04/2024 21:30,31.22,72.14,
6/04/2024 21:20,31.19,72.25,
6/04/2024 21:10,31.16,72.36,
6/04/2024 21:00,31.13,72.47,
6/04/2024 20:50,31.1,72.58,
6/04/2024 20:40,31.07,72.69,
6/04/2024 20:30,31.04,72.8,
6/04/2024 20:20,31.01,72.91,
6/04/2024 20:10,30.99,73.02,
6/04/2024 20:00,31.23,73.29,
6/04/2024 19:50,31.26,73.24,
6/04/2024 19:40,31.29,73.2,
6/04/2024 19:30,31.31,73.16,
6/04/2024 19:20,31.34,73.12,
6/04/2024 19:10,31.37,73.07,
6/04/2024 19:00,31.39,73.03,
6/04/2024 18:50,31.42,72.99,
6/04/2024 18:40,31.45,72.95,
6/04/2024 18:30,31.47,72.91,
6/04/2024 18:20,31.48,73.8,
6/04/2024 18:10,31.44,73.69,
6/04/2024 18:00,31.41,73.58,
6/04/2024 17:50,31.38,73.47,
6/04/2024 17:40,31.35,73.36,
6/04/2024 17:30,31.32,73.25,
6/04/2024 17:20,31.29,73.14,
6/04/2024 17:10,31.26,73.03,
6/04/2024 17:00,31.23,72.92,
6/04/2024 16:50,31.2,72.81,
6/04/2024 16:40,31.17,72.92,
6/04/2024 16:30,31.21,72.85,
6/04/2024 16:20,31.25,72.78,
6/04/2024 16:10,31.29,72.71,
6/04/2024 16:00,31.33,72.64,
6/04/2024 15:50,31.36,72.57,
6/04/2024 15:40,31.4,72.5,
6/04/2024 15:30,31.44,72.43,
6/04/2024 15:20,31.48,72.36,
6/04/2024 15:10,31.51,72.3,
6/04/2024 15:00,31.5,72.94,
6/04/2024 14:50,31.46,72.84,
6/04/2024 14:40,31.42,72.74,
6/04/2024 14:30,31.38,72.64,
6/04/2024 14:20,31.34,72.54,
6/04/2024 14:10,31.31,72.45,
6/04/2024 14:00,31.27,72.35,
6/04/2024 13:50,31.23,72.25,
6/04/2024 13:40,31.19,72.15,
6/04/2024 13:30,31.16,72.06,
6/04/2024 13:20,31.23,72.24,
6/04/2024 13:10,31.27,72.13,
6/04/2024 13:00,31.31,72.02,
6/04/2024 12:50,31.35,71.91,
6/04/2024 12:40,31.39,71.8,
6/04/2024 12:30,31.42,71.69,
6/04/2024 12:20,31.46,71.58,
6/04/2024 12:10,31.5,71.47,
6/04/2024 12:00,31.54,71.36,
6/04/2024 11:50,31.57,71.26,
6/04/2024 11:40,31.35,70.89,
6/04/2024 11:30,31.38,70.98,
6/04/2024 11:20,31.41,71.06,
6/04/2024 11:10,31.44,71.14,
6/04/2024 11:00,31.47,71.23,
6/04/2024 10:50,31.49,71.31,
6/04/2024 10:40,31.52,71.39,
6/04/2024 10:30,31.55,71.48,
6/04/2024 10:20,31.58,71.56,
6/04/2024 10:10,31.6,71.64,
6/04/2024 10:00,31.42,71.27,
6/04/2024 9:50,31.46,71.16,
6/04/2024 9:40,31.49,71.06,
6/04/2024 9:30,31.52,70.96,
6/04/2024 9:20,31.55,70.86,
6/04/2024 9:10,31.58,70.75,
6/04/2024 9:00,31.61,70.65,
6/04/2024 8:50,31.64,70.55,
6/04/2024 8:40,31.67,70.45,
6/04/2024 8:30,31.7,70.35,
6/04/2024 8:20,31.59,70.2,
6/04/2024 8:10,31.56,70.28,
6/04/2024 8:00,31.53,70.36,
6/04/2024 7:50,31.5,70.43,
6/04/2024 7:40,31.47,70.51,
6/04/2024 7:30,31.45,70.59,
6/04/2024 7:20,31.42,70.66,
6/04/2024 7:10,31.39,70.74,
6/04/2024 7:00,31.36,70.82,
6/04/2024 6:50,31.34,70.89,
6/04/2024 6:40,31.44,71.06,
6/04/2024 6:30,31.4,70.93,
6/04/2024 6:20,31.36,70.8,
6/04/2024 6:10,31.32,70.67,
6/04/2024 6:00,31.28,70.54,
6/04/2024 5:50,31.24,70.41,
6/04/2024 5:40,31.2,70.28,
6/04/2024 5:30,31.16,70.15,
6/04/2024 5:20,31.12,70.02,
6/04/2024 5:10,31.09,69.9,
6/04/2024 5:00,31.03,70.43,
6/04/2024 4:50,31.07,70.36,
6/04/2024 4:40,31.11,70.3,
6/04/2024 4:30,31.14,70.24,
6/04/2024 4:20,31.18,70.17,
6/04/2024 4:10,31.21,70.11,
6/04/2024 4:00,31.25,70.05,
6/04/2024 3:50,31.28,69.98,
6/04/2024 3:40,31.32,69.92,
6/04/2024 3:30,31.35,69.86,
6/04/2024 3:20,31.42,69.84,
6/04/2024 3:10,31.37,69.91,
6/04/2024 3:00,31.33,69.97,
6/04/2024 2:50,31.29,70.03,
6/04/2024 2:40,31.24,70.1,
6/04/2024 2:30,31.2,70.16,
6/04/2024 2:20,31.16,70.22,
6/04/2024 2:10,31.11,70.29,
6/04/2024 2:00,31.07,70.35,
6/04/2024 1:50,31.03,70.41,
6/04/2024 1:40,31.03,70.78,
6/04/2024 1:30,31.07,70.65,
6/04/2024 1:20,31.11,70.53,
6/04/2024 1:10,31.15,70.41,
6/04/2024 1:00,31.19,70.28,
6/04/2024 0:50,31.23,70.16,
6/04/2024 0:40,31.27,70.04,
6/04/2024 0:30,31.31,69.91,
6/04/2024 0:20,31.35,69.79,
6/04/2024 0:10,31.38,69.67,
6/04/2024 0:00,31.35,70.77,
5/04/2024 23:50,31.3,70.63,
5/04/2024 23:40,31.26,70.5,
5/04/2024 23:30,31.22,70.37,
5/04/2024 23:20,31.18,70.24,
5/04/2024 23:10,31.13,70.1,
5/04/2024 23:00,31.09,69.97,
5/04/2024 22:50,31.05,69.84,
5/04/2024 22:40,31.01,69.71,
5/04/2024 22:30,30.97,69.58,
5/04/2024 22:20,30.97,70.8,
5/04/2024 22:10,31,70.72,
5/04/2024 22:00,31.03,70.64,
5/04/2024 21:50,31.06,70.57,
5/04/2024 21:40,31.09,70.49,
5/04/2024 21:30,31.12,70.42,
5/04/2024 21:20,31.15,70.34,
5/04/2024 21:10,31.18,70.27,
5/04/2024 21:00,31.21,70.19,
5/04/2024 20:50,31.23,70.12,
5/04/2024 20:40,30.97,70.17,
5/04/2024 20:30,31.03,70.24,
5/04/2024 20:20,31.09,70.31,
5/04/2024 20:10,31.14,70.38,
5/04/2024 20:00,31.2,70.45,
5/04/2024 19:50,31.26,70.51,
5/04/2024 19:40,31.31,70.58,
5/04/2024 19:30,31.37,70.65,
5/04/2024 19:20,31.43,70.72,
5/04/2024 19:10,31.48,70.78,
5/04/2024 19:00,31.53,70.79,
5/04/2024 18:50,31.49,70.7,
5/04/2024 18:40,31.46,70.62,
5/04/2024 18:30,31.43,70.54,
5/04/2024 18:20,31.39,70.46,
5/04/2024 18:10,31.36,70.37,
5/04/2024 18:00,31.33,70.29,
5/04/2024 17:50,31.29,70.21,
5/04/2024 17:40,31.26,70.13,
5/04/2024 17:30,31.23,70.05,
5/04/2024 17:20,31.5,70.37,
5/04/2024 17:10,31.47,70.24,
5/04/2024 17:00,31.44,70.12,
5/04/2024 16:50,31.41,70,
5/04/2024 16:40,31.38,69.88,
5/04/2024 16:30,31.35,69.75,
5/04/2024 16:20,31.32,69.63,
5/04/2024 16:10,31.29,69.51,
5/04/2024 16:00,31.26,69.39,
5/04/2024 15:50,31.23,69.27,
5/04/2024 15:40,31.54,69.46,
5/04/2024 15:30,31.51,69.14,
5/04/2024 15:20,31.49,68.83,
5/04/2024 15:10,31.47,68.52,
5/04/2024 15:00,31.45,68.21,
5/04/2024 14:50,31.43,67.9,
5/04/2024 14:40,31.41,67.59,
5/04/2024 14:30,31.39,67.28,
5/04/2024 14:20,31.37,66.97,
5/04/2024 14:10,31.35,66.66,
5/04/2024 14:00,31.42,66.64,
5/04/2024 13:50,31.37,63.88,
5/04/2024 13:40,31.33,61.13,
5/04/2024 13:30,31.29,58.38,
5/04/2024 13:20,31.24,55.63,
5/04/2024 13:10,31.2,52.87,
5/04/2024 13:00,31.16,50.12,
5/04/2024 12:50,31.11,47.37,
5/04/2024 12:40,31.07,44.62,
5/04/2024 12:30,31.03,41.87,
5/04/2024 12:20,31.24,71.26,
5/04/2024 12:10,31.28,71.16,
5/04/2024 12:00,31.31,71.07,
5/04/2024 11:50,31.34,70.98,
5/04/2024 11:40,31.37,70.88,
5/04/2024 11:30,31.41,70.79,
5/04/2024 11:20,31.44,70.7,
5/04/2024 11:10,31.47,70.6,
5/04/2024 11:00,31.5,70.51,
5/04/2024 10:50,31.53,70.42,
5/04/2024 10:40,31.35,70.89,
5/04/2024 10:30,31.38,70.8,
5/04/2024 10:20,31.41,70.71,
5/04/2024 10:10,31.43,70.63,
5/04/2024 10:00,31.46,70.54,
5/04/2024 9:50,31.49,70.46,
5/04/2024 9:40,31.51,70.37,
5/04/2024 9:30,31.54,70.29,
5/04/2024 9:20,31.57,70.2,
5/04/2024 9:10,31.59,70.12,
5/04/2024 9:00,31.23,70.72,
5/04/2024 8:50,31.27,70.61,
5/04/2024 8:40,31.31,70.51,
5/04/2024 8:30,31.35,70.4,
5/04/2024 8:20,31.39,70.3,
5/04/2024 8:10,31.42,70.19,
5/04/2024 8:00,31.46,70.09,
5/04/2024 7:50,31.5,69.98,
5/04/2024 7:40,31.54,69.88,
5/04/2024 7:30,31.57,69.78,
5/04/2024 7:20,31.48,70.33,
5/04/2024 7:10,31.42,70.2,
5/04/2024 7:00,31.36,70.07,
5/04/2024 6:50,31.31,69.94,
5/04/2024 6:40,31.25,69.81,
5/04/2024 6:30,31.19,69.68,
5/04/2024 6:20,31.14,69.55,
5/04/2024 6:10,31.08,69.42,
5/04/2024 6:00,31.02,69.29,
5/04/2024 5:50,30.97,69.17,
5/04/2024 5:40,31.42,69.27,
5/04/2024 5:30,31.38,69.19,
5/04/2024 5:20,31.34,69.11,
5/04/2024 5:10,31.31,69.03,
5/04/2024 5:00,31.27,68.95,
5/04/2024 4:50,31.23,68.88,
5/04/2024 4:40,31.2,68.8,
5/04/2024 4:30,31.16,68.72,
5/04/2024 4:20,31.12,68.64,
5/04/2024 4:10,31.09,68.57,
5/04/2024 4:00,31.31,69.12,
5/04/2024 3:50,31.27,69.02,
5/04/2024 3:40,31.23,68.93,
5/04/2024 3:30,31.19,68.84,
5/04/2024 3:20,31.15,68.74,
5/04/2024 3:10,31.12,68.65,
5/04/2024 3:00,31.08,68.56,
5/04/2024 2:50,31.04,68.46,
5/04/2024 2:40,31,68.37,
5/04/2024 2:30,30.97,68.28,
5/04/2024 2:20,31.08,68.09,
5/04/2024 2:10,31.11,68.18,
5/04/2024 2:00,31.13,68.27,
5/04/2024 1:50,31.15,68.36,
5/04/2024 1:40,31.17,68.45,
5/04/2024 1:30,31.2,68.54,
5/04/2024 1:20,31.22,68.63,
